tweet text,location
From @trscoop- Trump spokesperson Katrina Pierson: ‘Any PURE BREEDS left?’ after lament... https://t.co/VIIfuyrQ0h https://t.co/dfJOtheOWw,TN
"Bruce Rauner Has Pushed a CPS Bankruptcy For a Long Time
 via @ChicagoMag https://t.co/Jtm3uuGnZC",IL
RT @Bernlennials: ICYMI: Why the #MarchForBernie is Important for the Political Revolution https://t.co/jZfMBSJv5V #FeelTheBern https://t.c…,CA
"RT @CarmineZozzora: At least @realDonaldTrump's ads exposing @TedCruz are factual.

Just ask Ted: https://t.co/4So0eZ3TCx

#Trump2016 #iaca…",TX
"RT @aebrandenburger: Really? @realDonaldTrump can ""stand in middle of 5th ave and shoot somebody” and not loose any voters…? ENOUGH https:/…",KY
"RT @FrankConniff: Trump says ""I could stand in the middle of 5th avenue and shoot people and I wouldn’t lose voters."" I agree with him. His…",AR
Sounds like #Hitler or #BarackObama. Hey #TrumpBots Trump: Supporters would back me even if I shot up Manhattan https://t.co/onq4s51rH3,TX
"RT @teddyschleifer: Ted Cruz is back in Iowa, and so are they (now with flags.) https://t.co/IaVrxPm6ue",OH
"via @therightscoop: Trump spokesperson: Republicans are RACIST, her ‘HERO’ is Malcolm X, Christians are ... https://t.co/9r3Fx36ljs #tcot",WI
via @therightscoop: Trump spokesperson Katrina Pierson: ‘Any PURE BREEDS left?’ after lamenting Obama an... https://t.co/IxSC27DqZQ #tcot,WI
"RT @JTSantucci: Trump now explain eminent domaine to the crowd in Pella.   ""I'm not in love with eminent domaine...it's a good thing, it's …",NY
"RT @JTSantucci: Trump now explain eminent domaine to the crowd in Pella.   ""I'm not in love with eminent domaine...it's a good thing, it's …",NC
then u haven't seen my mom https://t.co/DCPzDjrAWP,AZ
"RT @sppeoples: Ted Cruz in Ankeny, Iowa: “Even right now today, Mr. Trump supports amnesty.”",IL
Can @KatrinaPierson still support @realDonaldTrump after saying he could shoot people &amp; not lose voters?,TX
"via @therightscoop: Trump spokesperson: Republicans are RACIST, her ‘HERO’ is Malcolm X, Christians are ... https://t.co/de7G6HETsn #tcot",WI
Lmao 😂 😂 😂 😂 😂 donald trump,CA
RT @keithboykin: You know what this campaign needs? More New York billionaires running for president. #Bloomberg #Trump https://t.co/VJWSMs…,TX
"RT @JTSantucci: ""I'm much better when someone hits me,"" Trump says referring to Cruz eventually attacking",NY
"RT @JTSantucci: ""I'm much better when someone hits me,"" Trump says referring to Cruz eventually attacking",NC
"RT @Kegan05: #DonaldTrump’s ex-wife said he kept a book of #Hitler’s #speeches by his bed https://t.co/ttBoD4Az6f  ""According to a 1990 #Va…",SC
@ABC @ABCPolitics too late. Trump has the White House locked up. https://t.co/QhGxo79gfn,KY
#mepolitics #megop #GOP #teaparty #tcot #conservative funny that some people think they can just take anything they want....isn't it?,ME
@CNN @realDonaldTrump @vine I truly believe he is trying to get out of the vote in #Iowa. I feel bad that his train is speeding ahead of him,IA
RT @PoliticoCharlie: The answer to the question of how one lasts 58 years in elected office https://t.co/vJXE31CRbN,NY
via @therightscoop: Trump spokesperson Katrina Pierson: ‘Any PURE BREEDS left?’ after lamenting Obama an... https://t.co/VAmATnNd4i #tcot,WI
Hillary Clinton is not trying to prove she can b president her resume defines presidential but shes trying to get your vote. Big difference!,NY
RT @CheriJacobus: Trump trying to intimidate Megyn Kelly. #ISupportMegynKelly https://t.co/XIBTmdFPzr,TN
The inevitability of Sarah Palin's endorsement of Donald Trump: https://t.co/ALS3XoFhE7 https://t.co/xaGD9Thy7T,NY
The inevitability of Sarah Palin's endorsement of Donald Trump: https://t.co/ALS3XoFhE7 https://t.co/xaGD9Thy7T,NY
"RT @DanScavino: The #TrumpTrain🚂🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸 in Iowa today! Overflow room, next stop! #Trump2016 #FITN #IACaucus VOTE #Trump https://t.co/i…",NY
"Sorry Glenn, none of these clowns have an iota of Washington in them. https://t.co/oOggWK9zw0",TN
Jeb: Trump folded like a cheap suit when Putin said something flattering about him #nhpolitics #fitn,NH
"RT @teed_chris: STUDENTS WANT JOBS, VOTE TRUMP FOR YOUR 
FUTURE, https://t.co/LeBUvO3v5l",VA
"RT @cnnbrk: Glenn Beck endorses Ted Cruz: ""I have prayed for the next George Washington. I believe I have found him."" https://t.co/lI6KT3tG…",TX
@DCMatthewsNAI Trump can be summed up by this Kurt Angle promo https://t.co/lY3tkekuJy,PA
"RT @realDonaldTrump: A wonderful story on Iowa voters by @arappeport of the @NYTimes. 
https://t.co/fGVQsMbRKj",MO
"RT @asgdtfasghfyho1: BUSTED: No wonder @marklevinshow supports @tedcruz his. Mark Levin's fiancee's son works for Ted Cruz
https://t.co/WS4…",DE
"RT @tomwatson: During last week or so, the fabulous @FiveThirtyEight forecast in #Iowa now has @HillaryClinton at 85% chance of winning cau…",NJ
"RT @JTSantucci: On Palin, Trump says Cruz ""assumed"" he was getting her endorsement.   We know how that ended",NY
"RT @JTSantucci: On Palin, Trump says Cruz ""assumed"" he was getting her endorsement.   We know how that ended",NC
Is this real life https://t.co/bRZBdDJIdI,SC
Brace yourselves for some Stalin-esque disappearances in the event of Trump winning. History loves repeating.,PA
@DevannGuidryy other than Trump being racist &amp; also playing on people's weaknesses i agree with you! the politicians never do their jobs!!!,TX
Donald Trump looks like the villain in a movie where the hero is a dog.,FL
RT @ICUDrEd: Two weeks from now JK Rowling will unironically tweet that Voldemort was actually based on Donald Trump,CO
RT @DanScavino: Creative @vivelafra! If everyone gets out to VOTE in 2016-like they do for #Trump2016 rallies-history will be made! https:/…,TX
RT @cultcommoncore: This article speaks for me completely--&gt;National Review just handed Donald Trump the Election https://t.co/j7SelNRgwS,NC
Ted Cruz Busted For Lying About Not Having Health Insurance https://t.co/I1cD62CaK4 via @politicususa,FL
"RT @JTSantucci: Funny - ""Pella, pella...I’m always negotiating the price of those damn windows,"" Trump said to laughs.  (My mother loves th…",NY
"RT @JTSantucci: Funny - ""Pella, pella...I’m always negotiating the price of those damn windows,"" Trump said to laughs.  (My mother loves th…",NC
RT @apalmerdc: NEWS: Grassley not all in for Trump -- slated to attend Marco Rubio event next week.,WA
RT @JohnFugelsang: Donald Trump could perform unsterilized rectal surgery on vets while clubbing baby seals on 5th avenue &amp; still not alien…,WA
RT @stalebread72: emily. 15.🐬🌴 mhs '18. pisces.♓️ intersectional feminist.💖 twenty one pilots.🌸 halsey is my mom.🌸 #feelthebern✌️☮😎 https:/…,TX
RT @Sevenfold747: Snyder you knew about #FlintWaterCrisis did nothing about it;You&amp; your REPUBLICAN Party are racist @Morning_Joe https://t…,PA
"RT @BernieSanders: People are saying, ""How about creating an economy that works for the middle class and not just the billionaires?"" https:…",OH
"When @realDonaldTrump gets up to this many let us know: The Clinton Body Bags: https://t.co/rh6HDTrKMv
@tjohnburton4 @PattiSM74 #Hillary2016",CO
Megyn Kelly Demanded Not To Moderate Republican Debate By Donald Trump https://t.co/3Mh5VCX4QW https://t.co/HYzyQe0BBf,FL
"RT @jdelreal: Trump on Glenn Beck's Cruz endorsement"" ""I got Sarah Palin. I'll take Sarah Palin every single day.""",NY
"RT @jdelreal: Trump on Glenn Beck's Cruz endorsement"" ""I got Sarah Palin. I'll take Sarah Palin every single day.""",NY
"RT @Coalition4Trump: Trump knows how to create jobs, and bring jobs back to America!
If you are unemployed, you'll want to #VoteTrump https…",NC
RT @NathanWurtzel: That's...a bit much. https://t.co/QGs3ejE3T7,WA
RT @ICUDrEd: Maybe these tweets are too jokey to reflect the reality that Trump's spokesperson literally lamented a lack of purebred whites…,CO
Trump: 'I Am Pro-Life' as U.S. Slides Toward 'Culture of Death' https://t.co/GOvbbozpEJ via @BreitbartNews,FL
"RT @realDonaldTrump: Just received the new Fox poll.
Thank you, America! #Trump2016 https://t.co/QKNineuS8H",NY
Trump: 'I Am Pro-Life' as U.S. Slides Toward 'Culture of Death' https://t.co/SeZV2VARVV via @BreitbartNews,CO
RT @ruinedpicnic: donald trump looks like the villain in a movie where the hero is a dog,VA
"RT @LizMair: I love that the head Cruz birthers are Trump, Alan Grayson and Ann Coulter. #oodlesofcraycray",TX
RT @BenSasse: Dick Cheney tested this theory once... https://t.co/Kt635nxAOu,IA
This Is A Thing Donald Trump Just Said. For Real. This Is Real Life.  https://t.co/2yCwAjS1cM via @motherjones,OR
"RT @laureldavilacpa: #ImWithHer #1u #labor  Hillary Clinton has been endorsed by 24 labor unions, including most of the heavy-hitters. http…",NY
"RT @SarahWoodwriter: Actually, it's not just a woman, it's @HillaryClinton. She's more qualified than ANYONE running.  https://t.co/TOk1DE0…",PA
"RT @asdytgahsfuhot1: BUSTED: No wonder @marklevinshow supports @tedcruz his. Mark Levin's fiancee's son works for Ted Cruz
https://t.co/Qwp…",DE
"RT @goawayctwo: ""I could shoot people and I wouldn't lose voters"" - Trump https://t.co/6sS0zQXaKz 

@GenGSPatton",GA
RT @aviv1818: @RichardTBurnett @KLSouth @megynkelly is not capable to moderate any of GOP 2016 debates!,HI
RT @TheBlazeNOW: BREAKING: @GlennBeck formally endorses @TedCruz for president while campaigning with him in Iowa. https://t.co/JpHTkrI4IE,TN
Cruz trying to overcome Trump’s lead in SC (from @AP) https://t.co/pRaCJDHyoB,SC
“We’re Approaching PANIC MODE For Hillary Clinton” (Video) – BB4SP https://t.co/zLwVIgCqOk,TX
"RT @realDonaldTrump: I will be the greatest job-producing president in American history. #Trump2016 #VoteTrump 
https://t.co/tykxcT5ZtG htt…",IL
"RT @BernieSanders: People are saying, ""How about creating an economy that works for the middle class and not just the billionaires?"" https:…",WI
"RT @xlaurenstephens: No, they are all reading this now ---&gt; https://t.co/i477oX35Bp &lt;--- Ted Cruz is not what he says he is. https://t.co/F…",TX
"RT @paleofuture: ""I could stand in the middle of 5th Avenue and shoot somebody and I wouldn't lose any voters..."" - Donald J. Trump https:/…",LA
".@tedcruz and @glennbeck talk to reporters after their rally in Ankeny, Iowa. #iacaucus https://t.co/S2vn3Y5s4H",TX
RT @tutticontenti: #RobertReich: The #BernieSanders skeptics are wrong — here are 6 reasons why https://t.co/SmcW45AEDW via @Salon,TX
Here's a Video of Hillary Clinton Laughing in the Face of Transparency https://t.co/as883kLzOc,TX
RT @LibertyBritt: I think you need introspection. Trump clearly doesn't think too highly of your intelligence w/ comments like that. https:…,AZ
RT @Libertea2012: Conservatives in a meltdown: National Review’s confused “Against Trump” issue is… https://t.co/3GsulGDJaC #UniteBlue http…,IN
"Hillary Clinton laughs when asked if she will release transcripts of her Goldman Sachs speeches https://t.co/jLPv5Tkap6 Laughs, not answers.",FL
RT @ajjaffe: Trump's not the only one to get the Grassley assist—Rubio campaign says he'll be introducing him @ Iowa rally next Saturday.,OH
@toddeherman getting dicey with the years there Todd. I know Trump a genius but even he couldn’t run a company at the age of one 😜,FL
@ObamasMentors It doesn't matter... I got 33 people to changed from D to R to help Trump. I didn't waste my time to help them for CRUZ,NY
@ObamasMentors It doesn't matter... I got 33 people to changed from D to R to help Trump. I didn't waste my time to help them for CRUZ,NY
Lets go #IOWA - We are all set here in #NH - @realDonaldTrump will then #RunTheTable &amp; #MakeAmericaGreatAgain https://t.co/yvrFHCibQ7,NH
Trump About Paris  #realdonaldtrump #trump2016 #VoteTrump2016 #TrumpTrain https://t.co/j58e8aacrE https://t.co/uXdxjrE3Sb,NJ
RT @JTSantucci: Jumping Jack Flash at a Trump rally.   Bless the good hearted soul that gave me a new song today.,NY
RT @JTSantucci: Jumping Jack Flash at a Trump rally.   Bless the good hearted soul that gave me a new song today.,NC
Does this even matter? https://t.co/PWbJxd2K6n,MI
"RT @asdtasgfhyhotm1: BUSTED: No wonder @marklevinshow supports @tedcruz his. Mark Levin's fiancee's son works for Ted Cruz
https://t.co/WN4…",DE
"@SamanthaJoRoth: .@realDonaldTrump - ""@glennbeck, every time I see him he's crying, what a wack job."" #IACaucus",IA
"RT @churupitasbar1: .@TedCruz lying about Syrian Refugees

https://t.co/CXlbZyGpWn",CA
"I have 'skin in the game' - family member born to a female US citizen, abroad. Will that citizen now become a non-citizen? Others? #Trump",NY
RT @OphirBruck: The rain didn't stop this huge #MarchForBernie turnout in #Oakland. #FeelTheBern #Bernie2016 https://t.co/ClyQ09O1pA,MA
@pattykanan @GeorgeTakei Maybe because Mr Trump knows that he'd only be trolled...,IL
RT @Bipartisanism: FACT-CHECKED: Ted Cruz Caught BLATANTLY Lying About Obamacare Screwing His Family (VIDEO) https://t.co/g5nWL8Q9bn https:…,WA
RT @Buckets_McYams: I love this man https://t.co/IM3MBgi0rV,LA
You can also go to jail and be disqualified to run. https://t.co/BBEejpGolJ,TX
"@mericanrefugee
Trump = more big government.
Size Matters: The Bottom Line On Big Government https://t.co/BREvcm8VpY via @whileweslept",TN
RT @Bernlennials: Because Bernie was there for us from the very beginning. #MarchForBernie  https://t.co/U64YZtYyOF,VA
RT @apalmerdc: NEWS: Grassley not all in for Trump -- slated to attend Marco Rubio event next week.,WA
"Trump says he could shoot people and still wouldn't lose voters.

......and therein lies a very real and... https://t.co/Mc08h0N0xD",OR
RT @gabrielmalor: Exclusive? She wrote it on Twitter.  https://t.co/0owkkYZCvE,WI
"RT @IndyEnigma: If #EPA “did their job” https://t.co/GRbStkE1eI in #Flint, why did their regional admin just resign? #ccot #dems #gop #tcot…",MI
wow @BernieSanders @KillerMike @Bernlennials https://t.co/xAECJJ4NCf interesting how important the internet is in the election!,MA
Jeb Bush tells New Hampshire voters to forgo Donald Trump in state prima.. Related Articles: https://t.co/IOdpHPazVW,TX
"RT @asgdhasfuhotma1: .@TedCruz lying about Citizenship
#Trump f
https://t.co/Rqb5JHWG6T",CA
"TRUMP: If I'm president, 'Christianity will have power' in the US https://t.co/DZEgL2GRaj",IN
"RT @paleofuture: ""I could stand in the middle of 5th Avenue and shoot somebody and I wouldn't lose any voters..."" - Donald J. Trump https:/…",TX
Demi Lovato Gives 'Confidence' Boost to Hillary Clinton.. Related Articles: https://t.co/8ey4KLvIKg,NV
"@realDonaldTrump Is Trump honest?Lied in multiple court depositions, under oath https://t.co/RDPis7lgl9",NY
"RT @PatrickSvitek: At his rally in Ankeny, @TedCruz names Trump for the first time, asking where he was during the Gang of Eight battle.",IL
"RT @asduyatfyshhot1: BUSTED: No wonder @marklevinshow supports @tedcruz his. Mark Levin's fiancee's son works for Ted Cruz
https://t.co/yl9…",DE
"Trump describes @costareports as a ""great writer"" and insists he ""take a bow.""",WA
"""At least we understand where Trump belongs"" -West Milford https://t.co/JiLM6Z7ATm",NJ
RT @nowthisnews: Oh dear.  https://t.co/agYT1XSJZf,TX
@paleofuture This is the reason why I vote for trump.,CA
"All true conservatives need to rally around #TedCruz if we are to beat Donald Trump. If they did today, we'd be near tied w/ Trump in polls.",CA
@Burgwinkle @HillaryClinton @IAStartingLine @BernieSanders They are terrified of @HillaryClinton !!,TX
"I asked Alan Grayson last night if Trump was financing his Cruz lawsuit. He said Trump never pays his lawyers. So, uh...",VA
RT @BrandonBedford5: A little #snowmaggedon2016 can't censor me! #ImWithHer @HillaryClinton #HillaryClinton #Hillary2016 https://t.co/dosFr…,RI
"RT @pharris830: WATCH: Someone Made A ‘Hoedown’ Mashup Of Sarah Palin’s Trump Speech, And It Is Awesome (VIDEO) https://t.co/HSBGX2bgJC",PA
"RT @Texastweetybird: James Carville: Ted Cruz ""the most talented and fearless Republican politician"" since Reagan 
#Cruz2016  #TrusTED http…",AL
RT @Dawnnewyorker: THERE IS ONLY ONE TRUMP &amp; HES OURS &amp; WE LOVE HIM !!!!!  https://t.co/0WNIEc64ro,AL
"@BillKristol @tedcruz @marcorubio @realDonaldTrump the last gasps of a dying man. Ideology destroyed, reputation in shambles. Shame Shame",TX
